[POST] /session/start -> 200 session=5105fb2b-27a8-4515-b65b-add811a29014
      "reason": "End of game penalty for remaining stock at airport EBQM kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 584999.9999999999,
      "reason": "End of game penalty for remaining stock at airport EBQM kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 174199.99999999997,
      "reason": "End of game penalty for remaining stock at airport EBQM kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 35100.0,
      "reason": "End of game penalty for remaining stock at airport EBQM kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 283400.0,
      "reason": "End of game penalty for remaining stock at airport ALOK kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 74100.0,
      "reason": "End of game penalty for remaining stock at airport ALOK kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 262600.0,
      "reason": "End of game penalty for remaining stock at airport ALOK kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 0.0,
      "reason": "End of game penalty for remaining stock at airport ALOK kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 218400.0,
      "reason": "End of game penalty for remaining stock at airport LEJP kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 508949.99999999994,
      "reason": "End of game penalty for remaining stock at airport LEJP kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 162500.0,
      "reason": "End of game penalty for remaining stock at airport LEJP kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 0.0,
      "reason": "End of game penalty for remaining stock at airport LEJP kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 371800.0,
      "reason": "End of game penalty for remaining stock at airport XPTP kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 48750.0,
      "reason": "End of game penalty for remaining stock at airport XPTP kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 62399.99999999999,
      "reason": "End of game penalty for remaining stock at airport XPTP kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 169000.0,
      "reason": "End of game penalty for remaining stock at airport XPTP kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 462800.0,
      "reason": "End of game penalty for remaining stock at airport HHTP kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 477750.0,
      "reason": "End of game penalty for remaining stock at airport HHTP kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 240500.0,
      "reason": "End of game penalty for remaining stock at airport HHTP kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 61750.0,
      "reason": "End of game penalty for remaining stock at airport HHTP kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 249599.99999999997,
      "reason": "End of game penalty for remaining stock at airport DHXR kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 21450.0,
      "reason": "End of game penalty for remaining stock at airport DHXR kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 62399.99999999999,
      "reason": "End of game penalty for remaining stock at airport DHXR kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 18200.0,
      "reason": "End of game penalty for remaining stock at airport DHXR kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 655200.0,
      "reason": "End of game penalty for remaining stock at airport XGJQ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 473849.9999999999,
      "reason": "End of game penalty for remaining stock at airport XGJQ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 127399.99999999999,
      "reason": "End of game penalty for remaining stock at airport XGJQ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 139100.0,
      "reason": "End of game penalty for remaining stock at airport XGJQ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 247000.0,
      "reason": "End of game penalty for remaining stock at airport OOKR kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 89700.0,
      "reason": "End of game penalty for remaining stock at airport OOKR kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 27300.0,
      "reason": "End of game penalty for remaining stock at airport OOKR kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 377000.0,
      "reason": "End of game penalty for remaining stock at airport OOKR kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 247000.0,
      "reason": "End of game penalty for remaining stock at airport GKCD kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 456299.99999999994,
      "reason": "End of game penalty for remaining stock at airport GKCD kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 80599.99999999999,
      "reason": "End of game penalty for remaining stock at airport GKCD kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 295750.0,
      "reason": "End of game penalty for remaining stock at airport GKCD kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 444600.0,
      "reason": "End of game penalty for remaining stock at airport AESE kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 374400.0,
      "reason": "End of game penalty for remaining stock at airport AESE kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 123500.0,
      "reason": "End of game penalty for remaining stock at airport AESE kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 252200.0,
      "reason": "End of game penalty for remaining stock at airport AESE kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 403000.0,
      "reason": "End of game penalty for remaining stock at airport EUEC kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 741000.0,
      "reason": "End of game penalty for remaining stock at airport EUEC kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 59799.99999999999,
      "reason": "End of game penalty for remaining stock at airport EUEC kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 230100.00000000003,
      "reason": "End of game penalty for remaining stock at airport EUEC kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 306799.99999999994,
      "reason": "End of game penalty for remaining stock at airport UIVJ kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 454350.0,
      "reason": "End of game penalty for remaining stock at airport UIVJ kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 243100.0,
      "reason": "End of game penalty for remaining stock at airport UIVJ kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 90403949.99999999,
      "reason": "End of game penalty for remaining stock at airport UIVJ kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 491400.0,
      "reason": "End of game penalty for remaining stock at airport OEXV kit type A_FIRST_CLASS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 101399.99999999999,
      "reason": "End of game penalty for remaining stock at airport OEXV kit type B_BUSINESS"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 146900.0,
      "reason": "End of game penalty for remaining stock at airport OEXV kit type C_PREMIUM_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 39650.0,
      "reason": "End of game penalty for remaining stock at airport OEXV kit type D_ECONOMY"
    },
    {
      "code": "END_OF_GAME_REMAINING_STOCK",
      "flightId": null,
      "flightNumber": null,
      "issuedDay": 29,
      "issuedHour": 23,
      "penalty": 377000.0,
      "reason": "End of game penalty for remaining stock at airport CWHC kit type A_FIRST_CLASS"
